index,Source_airport,Destination_airport,Source_Latitude,Source_Longitude,Destination_Latitude,Destination_Longitude
8763,POA,JOI,-29.994,-51.171,-26.225,-48.797
8764,POA,LDB,-29.994,-51.171,-23.334,-51.13
8765,POA,MGF,-29.994,-51.171,-23.44,-51.907
8766,POA,NVT,-29.994,-51.171,-26.88,-48.651
8767,POA,PET,-29.994,-51.171,-31.718,-52.328
8768,POA,PFB,-29.994,-51.171,-28.244,-52.326
8770,POA,SDU,-29.994,-51.171,-22.91,-43.163
8771,POA,VCP,-29.994,-51.171,-23.008,-47.134
8772,POA,XAP,-29.994,-51.171,-27.134,-52.656
8774,PPB,VCP,-22.175,-51.424,-23.008,-47.134
8775,PVH,CGB,-8.709,-63.902,-15.653,-56.117
8776,PVH,MAO,-8.709,-63.902,-3.039,-60.05
8777,PVH,RBR,-8.709,-63.902,-9.869,-67.894
8778,RAO,CNF,-21.134,-47.774,-19.634,-43.969
8779,RAO,SJP,-21.134,-47.774,-20.816,-49.406
8780,RAO,VCP,-21.134,-47.774,-23.008,-47.134
8781,RBR,PVH,-9.869,-67.894,-8.709,-63.902
8782,REC,AJU,-8.126,-34.923,-10.984,-37.07
8783,REC,CNF,-8.126,-34.923,-19.634,-43.969
8784,REC,FEN,-8.126,-34.923,-3.855,-32.423
8785,REC,FOR,-8.126,-34.923,-3.776,-38.532
8786,REC,GRU,-8.126,-34.923,-23.432,-46.469
8787,REC,MCZ,-8.126,-34.923,-9.51,-35.793
8788,REC,NAT,-8.126,-34.923,-5.911,-35.248
8789,REC,SSA,-8.126,-34.923,-12.911,-38.331
8790,REC,THE,-8.126,-34.923,-5.06,-42.823
8791,REC,VCP,-8.126,-34.923,-23.008,-47.134
8796,SDU,CAW,-22.91,-43.163,-21.698,-41.302
8797,SDU,CGH,-22.91,-43.163,-23.627,-46.655
8798,SDU,CNF,-22.91,-43.163,-19.634,-43.969
8799,SDU,CWB,-22.91,-43.163,-25.528,-49.176
8800,SDU,GRU,-22.91,-43.163,-23.432,-46.469
8801,SDU,GYN,-22.91,-43.163,-16.631,-49.222
8803,SDU,POA,-22.91,-43.163,-29.994,-51.171
8804,SDU,SJK,-22.91,-43.163,-23.229,-45.861
8805,SDU,VCP,-22.91,-43.163,-23.008,-47.134
8806,SDU,VIX,-22.91,-43.163,-20.256,-40.289
8807,SJK,PLU,-23.229,-45.861,-19.852,-43.95
8808,SJK,SDU,-23.229,-45.861,-22.91,-43.163
8810,SJP,CGB,-20.816,-49.406,-15.653,-56.117
8811,SJP,RAO,-20.816,-49.406,-21.134,-47.774
8812,SJP,VCP,-20.816,-49.406,-23.008,-47.134
8813,SLZ,CNF,-2.589,-44.236,-19.634,-43.969
8814,SLZ,FOR,-2.589,-44.236,-3.776,-38.532
8815,SLZ,THE,-2.589,-44.236,-5.06,-42.823
8816,SSA,AJU,-12.911,-38.331,-10.984,-37.07
8819,SSA,CNF,-12.911,-38.331,-19.634,-43.969
8820,SSA,GRU,-12.911,-38.331,-23.432,-46.469
8821,SSA,IOS,-12.911,-38.331,-14.816,-39.033
8822,SSA,JPA,-12.911,-38.331,-7.27,-35.896
8824,SSA,PAV,-12.911,-38.331,-9.401,-38.251
8825,SSA,REC,-12.911,-38.331,-8.126,-34.923
8826,SSA,VCP,-12.911,-38.331,-23.008,-47.134
8828,SSA,VIX,-12.911,-38.331,-20.256,-40.289
8829,STM,ATM,-29.711,-53.688,-3.254,-52.254
8830,STM,BEL,-29.711,-53.688,-1.379,-48.476
8832,STM,MAO,-29.711,-53.688,-3.039,-60.05
8834,TBT,MAO,-4.256,-69.936,-3.039,-60.05
8837,TFF,MAO,-3.383,-64.724,-3.039,-60.05
8840,THE,FOR,-5.06,-42.823,-3.776,-38.532
8842,THE,REC,-5.06,-42.823,-8.126,-34.923
8843,THE,SLZ,-5.06,-42.823,-2.589,-44.236
8844,THE,VCP,-5.06,-42.823,-23.008,-47.134
8846,TUR,BEL,-3.785,-49.719,-1.379,-48.476
8847,UBA,CNF,-19.765,-47.965,-19.634,-43.969
8848,UBA,VCP,-19.765,-47.965,-23.008,-47.134
8849,UDI,BSB,-18.883,-48.226,-15.862,-47.913
8850,UDI,CNF,-18.883,-48.226,-19.634,-43.969
8851,UDI,PLU,-18.883,-48.226,-19.852,-43.95
8852,UDI,VCP,-18.883,-48.226,-23.008,-47.134
8853,VCP,AJU,-23.008,-47.134,-10.984,-37.07
8854,VCP,AQA,-23.008,-47.134,-21.812,-48.133
8855,VCP,ARU,-23.008,-47.134,-21.141,-50.425
8857,VCP,BSB,-23.008,-47.134,-15.862,-47.913
8859,VCP,CAC,-23.008,-47.134,-25.0,-53.501
8862,VCP,CGB,-23.008,-47.134,-15.653,-56.117
8863,VCP,CGR,-23.008,-47.134,-20.469,-54.672
8865,VCP,CNF,-23.008,-47.134,-19.634,-43.969
8866,VCP,CWB,-23.008,-47.134,-25.528,-49.176
8867,VCP,CXJ,-23.008,-47.134,-29.197,-51.188
8869,VCP,FLN,-23.008,-47.134,-27.672,-48.548
8870,VCP,FOR,-23.008,-47.134,-3.776,-38.532
8871,VCP,GIG,-23.008,-47.134,-22.809,-43.244
8872,VCP,GYN,-23.008,-47.134,-16.631,-49.222
8873,VCP,IGU,-23.008,-47.134,-25.596,-54.487
8874,VCP,IOS,-23.008,-47.134,-14.816,-39.033
8877,VCP,JOI,-23.008,-47.134,-26.225,-48.797
8878,VCP,JPA,-23.008,-47.134,-7.27,-35.896
8880,VCP,LDB,-23.008,-47.134,-23.334,-51.13
8881,VCP,MAO,-23.008,-47.134,-3.039,-60.05
8882,VCP,MCZ,-23.008,-47.134,-9.51,-35.793
8884,VCP,MGF,-23.008,-47.134,-23.44,-51.907
8886,VCP,NAT,-23.008,-47.134,-5.911,-35.248
8887,VCP,NVT,-23.008,-47.134,-26.88,-48.651
8888,VCP,PFB,-23.008,-47.134,-28.244,-52.326
8889,VCP,PLU,-23.008,-47.134,-19.852,-43.95
8890,VCP,POA,-23.008,-47.134,-29.994,-51.171
8891,VCP,PPB,-23.008,-47.134,-22.175,-51.424
8892,VCP,RAO,-23.008,-47.134,-21.134,-47.774
8893,VCP,REC,-23.008,-47.134,-8.126,-34.923
8895,VCP,SDU,-23.008,-47.134,-22.91,-43.163
8896,VCP,SJP,-23.008,-47.134,-20.816,-49.406
8897,VCP,SSA,-23.008,-47.134,-12.911,-38.331
8898,VCP,THE,-23.008,-47.134,-5.06,-42.823
8899,VCP,UBA,-23.008,-47.134,-19.765,-47.965
8900,VCP,UDI,-23.008,-47.134,-18.883,-48.226
8901,VCP,VIX,-23.008,-47.134,-20.256,-40.289
8902,VCP,XAP,-23.008,-47.134,-27.134,-52.656
8906,VIX,CNF,-20.256,-40.289,-19.634,-43.969
8907,VIX,SDU,-20.256,-40.289,-22.91,-43.163
8908,VIX,SSA,-20.256,-40.289,-12.911,-38.331
8909,VIX,VCP,-20.256,-40.289,-23.008,-47.134
8910,XAP,POA,-27.134,-52.656,-29.994,-51.171
8911,XAP,VCP,-27.134,-52.656,-23.008,-47.134
8913,CGO,TPE,34.519,113.841,25.08,121.232
8914,CSX,KHH,28.189,113.219,22.575,120.351
8915,CSX,TPE,28.189,113.219,25.08,121.232
8916,FOC,TSA,25.933,119.662,25.069,121.552
8918,HGH,KHH,30.228,120.432,22.575,120.351
8921,HUN,KHH,24.023,121.618,22.575,120.351
8923,KHH,CSX,22.575,120.351,28.189,113.219
8924,KHH,HGH,22.575,120.351,30.228,120.432
8925,KHH,HUN,22.575,120.351,24.023,121.618
8927,KHH,XMN,22.575,120.351,24.544,118.127
8929,KNH,TSA,24.432,118.359,25.069,121.552
8933,MZG,TSA,23.569,119.628,25.069,121.552
8935,NGB,TPE,29.825,121.465,25.08,121.232
8936,NKG,TPE,31.74,118.86,25.08,121.232
8950,TPE,CGO,25.08,121.232,34.519,113.841
8951,TPE,CSX,25.08,121.232,28.189,113.219
8953,TPE,NGB,25.08,121.232,29.825,121.465
8954,TPE,NKG,25.08,121.232,31.74,118.86
8956,TPE,XMN,25.08,121.232,24.544,118.127
8958,TSA,FOC,25.069,121.552,25.933,119.662
8959,TSA,KNH,25.069,121.552,24.432,118.359
8960,TSA,MZG,25.069,121.552,23.569,119.628
8961,TSA,TTT,25.069,121.552,22.757,121.093
8963,TTT,TSA,22.757,121.093,25.069,121.552
8965,XMN,KHH,24.544,118.127,22.575,120.351
8966,XMN,TPE,24.544,118.127,25.08,121.232
8969,ABJ,CDG,5.26,-3.926,49.013,2.55
8970,ABQ,ATL,35.04,-106.609,33.64,-84.427
8971,ABV,CDG,9.007,7.263,49.013,2.55
8972,ABV,PHC,9.007,7.263,5.015,6.949
8974,ABZ,CDG,57.204,-2.2,49.013,2.55
8975,AEX,ATL,31.327,-92.548,33.64,-84.427
8976,AGP,CDG,36.674,-4.499,49.013,2.55
8977,AGS,ATL,33.37,-81.964,33.64,-84.427
8978,AJA,LGG,41.924,8.803,50.637,5.443
8979,AJA,LYS,41.924,8.803,45.726,5.091
8980,AJA,MRS,41.924,8.803,43.436,5.214
8981,AJA,NCE,41.924,8.803,43.661,7.218
8982,AJA,NTE,41.924,8.803,47.153,-1.611
8983,AJA,ORY,41.924,8.803,48.725,2.359
8984,AJA,TLS,41.924,8.803,43.629,1.364
8985,ALB,ATL,42.748,-73.803,33.64,-84.427
8986,ALG,CDG,36.691,3.215,49.013,2.55
8987,ALG,MRS,36.691,3.215,43.436,5.214
8988,AMM,CDG,31.722,35.993,49.013,2.55
8989,AMS,AUH,52.309,4.764,24.433,54.651
8990,AMS,BOD,52.309,4.764,44.828,-0.716
8992,AMS,CDG,52.309,4.764,49.013,2.55
8993,AMS,CFE,52.309,4.764,45.786,3.169
8994,AMS,DMM,52.309,4.764,26.471,49.798
8995,AMS,DOH,52.309,4.764,25.261,51.565
8996,AMS,HRE,52.309,4.764,-17.932,31.093
8997,AMS,JRO,52.309,4.764,-3.429,37.074
8998,AMS,KGL,52.309,4.764,-1.969,30.139
8999,AMS,KUL,52.309,4.764,2.746,101.71
9000,AMS,KWI,52.309,4.764,29.227,47.98
9001,AMS,LCY,52.309,4.764,51.505,0.054
9002,AMS,LYS,52.309,4.764,45.726,5.091
9003,AMS,MRS,52.309,4.764,43.436,5.214
9004,AMS,NCE,52.309,4.764,43.661,7.218
9005,AMS,NTE,52.309,4.764,47.153,-1.611
9006,AMS,SXB,52.309,4.764,48.538,7.628
9007,AMS,TLS,52.309,4.764,43.629,1.364
9008,AMS,TPE,52.309,4.764,25.08,121.232
9009,AMS,UIO,52.309,4.764,-0.141,-78.488
9010,ANR,LCY,51.19,4.463,51.505,0.054
9011,ARN,CDG,59.652,17.919,49.013,2.55
9016,ATL,ABQ,33.64,-84.427,35.04,-106.609
9018,ATL,AEX,33.64,-84.427,31.327,-92.548
9019,ATL,AGS,33.64,-84.427,33.37,-81.964
9020,ATL,ALB,33.64,-84.427,42.748,-73.803
9022,ATL,AUS,33.64,-84.427,30.194,-97.67
9025,ATL,BDL,33.64,-84.427,41.939,-72.683
9026,ATL,BHM,33.64,-84.427,33.563,-86.753
9028,ATL,BNA,33.64,-84.427,36.124,-86.678
9029,ATL,BOS,33.64,-84.427,42.364,-71.005
9031,ATL,BRU,33.64,-84.427,50.902,4.499
9032,ATL,BTR,33.64,-84.427,30.533,-91.149
9033,ATL,BTV,33.64,-84.427,44.472,-73.153
9034,ATL,BUF,33.64,-84.427,42.94,-78.732
9035,ATL,BWI,33.64,-84.427,39.175,-76.668
9036,ATL,CAE,33.64,-84.427,33.939,-81.119
9038,ATL,CDG,33.64,-84.427,49.013,2.55
9039,ATL,CHA,33.64,-84.427,35.035,-85.204
9041,ATL,CHS,33.64,-84.427,32.899,-80.04
9043,ATL,CLE,33.64,-84.427,41.412,-81.85
9044,ATL,CLT,33.64,-84.427,35.214,-80.943
9045,ATL,CMH,33.64,-84.427,39.998,-82.892
9046,ATL,COS,33.64,-84.427,38.806,-104.7
9049,ATL,CUN,33.64,-84.427,21.036,-86.877
9050,ATL,CVG,33.64,-84.427,39.046,-84.662
9051,ATL,CZM,33.64,-84.427,20.522,-86.926
9053,ATL,DAL,33.64,-84.427,32.847,-96.852
9054,ATL,DAY,33.64,-84.427,39.902,-84.219
9055,ATL,DCA,33.64,-84.427,38.852,-77.037
9056,ATL,DEN,33.64,-84.427,39.858,-104.667
9057,ATL,DFW,33.64,-84.427,32.896,-97.037
9058,ATL,DHN,33.64,-84.427,31.321,-85.449
9059,ATL,DSM,33.64,-84.427,41.534,-93.663
9060,ATL,DTW,33.64,-84.427,42.212,-83.353
9061,ATL,DUB,33.64,-84.427,53.421,-6.27
9062,ATL,DUS,33.64,-84.427,51.289,6.767
9064,ATL,ELP,33.64,-84.427,31.807,-106.378
9066,ATL,EWN,33.64,-84.427,35.073,-77.043
9067,ATL,EWR,33.64,-84.427,40.692,-74.169
9068,ATL,EYW,33.64,-84.427,24.556,-81.759
9070,ATL,FCO,33.64,-84.427,41.813,12.253
9071,ATL,FLL,33.64,-84.427,26.072,-80.153
9073,ATL,FRA,33.64,-84.427,50.026,8.543
9074,ATL,FSM,33.64,-84.427,35.336,-94.367
9076,ATL,GDL,33.64,-84.427,20.522,-103.311
9077,ATL,GNV,33.64,-84.427,29.69,-82.272
9079,ATL,GRB,33.64,-84.427,44.485,-88.129
9080,ATL,GRK,33.64,-84.427,31.067,-97.829
9081,ATL,GRR,33.64,-84.427,42.881,-85.523
9085,ATL,HPN,33.64,-84.427,41.067,-73.707
9087,ATL,IAD,33.64,-84.427,38.944,-77.456
9088,ATL,IAH,33.64,-84.427,29.98,-95.34
9089,ATL,ICT,33.64,-84.427,37.65,-97.433
9090,ATL,ILM,33.64,-84.427,34.271,-77.903
9091,ATL,IND,33.64,-84.427,39.717,-86.294
9092,ATL,JAN,33.64,-84.427,32.311,-90.076
9093,ATL,JAX,33.64,-84.427,30.494,-81.688
9094,ATL,JFK,33.64,-84.427,40.64,-73.779
9095,ATL,LAS,33.64,-84.427,36.08,-115.152
9096,ATL,LAX,33.64,-84.427,33.942,-118.408
9098,ATL,LFT,33.64,-84.427,30.205,-91.987
9099,ATL,LGA,33.64,-84.427,40.777,-73.872
9100,ATL,LHR,33.64,-84.427,51.477,-0.461
9101,ATL,LIT,33.64,-84.427,34.729,-92.224
9102,ATL,MAD,33.64,-84.427,40.472,-3.561
9103,ATL,MAN,33.64,-84.427,53.354,-2.275
9104,ATL,MCI,33.64,-84.427,39.297,-94.714
9105,ATL,MCO,33.64,-84.427,28.429,-81.316
9106,ATL,MDT,33.64,-84.427,40.193,-76.763
9107,ATL,MDW,33.64,-84.427,41.786,-87.752
9108,ATL,MEM,33.64,-84.427,35.042,-89.977
9109,ATL,MEX,33.64,-84.427,19.436,-99.072
9112,ATL,MIA,33.64,-84.427,25.793,-80.291
9113,ATL,MKE,33.64,-84.427,42.947,-87.896
9114,ATL,MLB,33.64,-84.427,28.103,-80.645
9116,ATL,MLU,33.64,-84.427,32.511,-92.037
9117,ATL,MOB,33.64,-84.427,30.691,-88.243
9118,ATL,MSN,33.64,-84.427,43.14,-89.337
9119,ATL,MSP,33.64,-84.427,44.88,-93.217
9120,ATL,MSY,33.64,-84.427,29.993,-90.258
9121,ATL,MTY,33.64,-84.427,25.778,-100.107
9122,ATL,MUC,33.64,-84.427,48.354,11.786
9123,ATL,MYR,33.64,-84.427,33.68,-78.928
9124,ATL,NAS,33.64,-84.427,25.039,-77.466
9126,ATL,OKC,33.64,-84.427,35.393,-97.601
9127,ATL,OMA,33.64,-84.427,41.302,-95.894
9128,ATL,ORD,33.64,-84.427,41.979,-87.904
9129,ATL,ORF,33.64,-84.427,36.894,-76.201
9130,ATL,PBI,33.64,-84.427,26.683,-80.096
9131,ATL,PDX,33.64,-84.427,45.589,-122.597
9132,ATL,PHF,33.64,-84.427,37.132,-76.493
9133,ATL,PHL,33.64,-84.427,39.872,-75.241
9134,ATL,PHX,33.64,-84.427,33.434,-112.008
9136,ATL,PIT,33.64,-84.427,40.491,-80.233
9137,ATL,PNS,33.64,-84.427,30.473,-87.187
9138,ATL,PTY,33.64,-84.427,9.071,-79.383
9139,ATL,PVD,33.64,-84.427,41.724,-71.428
9140,ATL,PWM,33.64,-84.427,43.646,-70.309
9141,ATL,RDU,33.64,-84.427,35.877,-78.787
9142,ATL,RIC,33.64,-84.427,37.505,-77.319
9144,ATL,ROC,33.64,-84.427,43.119,-77.672
9145,ATL,RSW,33.64,-84.427,26.536,-81.755
9146,ATL,SAN,33.64,-84.427,32.733,-117.189
9147,ATL,SAT,33.64,-84.427,29.534,-98.47
9148,ATL,SAV,33.64,-84.427,32.127,-81.202
9151,ATL,SEA,33.64,-84.427,47.449,-122.309
9152,ATL,SFO,33.64,-84.427,37.619,-122.375
9154,ATL,SHV,33.64,-84.427,32.446,-93.826
9155,ATL,SJO,33.64,-84.427,9.994,-84.209
9156,ATL,SJU,33.64,-84.427,18.439,-66.002
9157,ATL,SLC,33.64,-84.427,40.788,-111.978
9158,ATL,SMF,33.64,-84.427,38.695,-121.591
9159,ATL,SNA,33.64,-84.427,33.676,-117.868
9161,ATL,STL,33.64,-84.427,38.748,-90.36
9162,ATL,STR,33.64,-84.427,48.69,9.222
9163,ATL,SYR,33.64,-84.427,43.111,-76.106
9164,ATL,TLH,33.64,-84.427,30.396,-84.35
9165,ATL,TPA,33.64,-84.427,27.975,-82.533
9167,ATL,TUL,33.64,-84.427,36.198,-95.888
9168,ATL,TUS,33.64,-84.427,32.116,-110.941
9169,ATL,TYS,33.64,-84.427,35.812,-83.993
9171,ATL,VPS,33.64,-84.427,30.483,-86.525
9173,ATL,YUL,33.64,-84.427,45.468,-73.741
9174,ATL,YYZ,33.64,-84.427,43.677,-79.631
9176,AUH,AMS,24.433,54.651,52.309,4.764
9177,AUH,BAH,24.433,54.651,26.271,50.634
9178,AUH,CDG,24.433,54.651,49.013,2.55
9179,AUS,ATL,30.194,-97.67,33.64,-84.427
9181,BAH,AUH,26.271,50.634,24.433,54.651
9182,BCN,CDG,41.297,2.078,49.013,2.55
9183,BCN,JFK,41.297,2.078,40.64,-73.779
9184,BDL,ATL,41.939,-72.683,33.64,-84.427
9185,BEG,CDG,44.818,20.309,49.013,2.55
9186,BEL,STM,-1.379,-48.476,-29.711,-53.688
9187,BES,CDG,48.448,-4.418,49.013,2.55
9188,BES,LCY,48.448,-4.418,51.505,0.054
9189,BES,MRS,48.448,-4.418,43.436,5.214
9190,BES,ORY,48.448,-4.418,48.725,2.359
9191,BES,SOU,48.448,-4.418,50.95,-1.357
9192,BEY,CDG,33.813,35.489,49.013,2.55
9194,BHM,ATL,33.563,-86.753,33.64,-84.427
9195,BHX,CDG,52.454,-1.748,49.013,2.55
9196,BHX,LYS,52.454,-1.748,45.726,5.091
9197,BIA,EBU,42.554,9.483,45.54,4.296
9198,BIA,LGG,42.554,9.483,50.637,5.443
9199,BIA,LYS,42.554,9.483,45.726,5.091
9200,BIA,MRS,42.554,9.483,43.436,5.214
9201,BIA,NCE,42.554,9.483,43.661,7.218
9202,BIA,NTE,42.554,9.483,47.153,-1.611
9203,BIA,ORY,42.554,9.483,48.725,2.359
9204,BIO,CDG,43.301,-2.911,49.013,2.55
9205,BIQ,GVA,43.468,-1.523,46.238,6.109
9206,BIQ,MRS,43.468,-1.523,43.436,5.214
9207,BIQ,ORY,43.468,-1.523,48.725,2.359
9208,BKK,CDG,13.912,100.607,49.013,2.55
9210,BKK,HKT,13.912,100.607,8.113,98.317
9212,BKK,LPQ,13.912,100.607,19.897,102.161
9213,BKO,CDG,12.533,-7.95,49.013,2.55
9214,BLL,CDG,55.74,9.152,49.013,2.55
9215,BLQ,CDG,44.534,11.29,49.013,2.55
9216,BLQ,LYS,44.534,11.29,45.726,5.091
9217,BLR,CDG,12.95,77.668,49.013,2.55
9219,BNA,ATL,36.124,-86.678,33.64,-84.427
9220,BOD,AMS,44.828,-0.716,52.309,4.764
9221,BOD,CDG,44.828,-0.716,49.013,2.55
9222,BOD,FCO,44.828,-0.716,41.813,12.253
9223,BOD,MRS,44.828,-0.716,43.436,5.214
9224,BOD,NTE,44.828,-0.716,47.153,-1.611
9225,BOD,ORY,44.828,-0.716,48.725,2.359
9226,BOG,CDG,4.701,-74.147,49.013,2.55
9227,BOM,CDG,19.089,72.868,49.013,2.55
9228,BOS,ATL,42.364,-71.005,33.64,-84.427
9229,BOS,CDG,42.364,-71.005,49.013,2.55
9230,BOS,LHR,42.364,-71.005,51.477,-0.461
9232,BRE,CDG,53.047,8.787,49.013,2.55
9233,BRU,ATL,50.902,4.499,33.64,-84.427
9234,BRU,JFK,50.902,4.499,40.64,-73.779
9235,BRU,LYS,50.902,4.499,45.726,5.091
9236,BRU,NTE,50.902,4.499,47.153,-1.611
9237,BSB,CDG,-15.862,-47.913,49.013,2.55
9240,BTR,ATL,30.533,-91.149,33.64,-84.427
9241,BUD,CDG,47.437,19.256,49.013,2.55
9242,BUF,ATL,42.94,-78.732,33.64,-84.427
9243,BVE,LCY,45.151,1.469,51.505,0.054
9244,BWI,ATL,39.175,-76.668,33.64,-84.427
9245,BZV,CDG,-4.252,15.253,49.013,2.55
9246,CAE,ATL,33.939,-81.119,33.64,-84.427
9247,CAI,CDG,30.122,31.406,49.013,2.55
9249,CAN,CDG,23.184,113.266,49.013,2.55
9250,CAN,CKG,23.184,113.266,29.719,106.641
9251,CAN,HGH,23.184,113.266,30.228,120.432
9253,CAN,SIN,23.184,113.266,1.356,103.987
9254,CAN,WUH,23.184,113.266,30.784,114.208
9255,CAY,FDF,4.82,-52.36,14.591,-61.003
9256,CAY,ORY,4.82,-52.36,48.725,2.359
9257,CCS,CDG,10.603,-66.991,49.013,2.55
9258,CDG,ABJ,49.013,2.55,5.26,-3.926
9259,CDG,ABV,49.013,2.55,9.007,7.263
9260,CDG,ABZ,49.013,2.55,57.204,-2.2
9261,CDG,AGP,49.013,2.55,36.674,-4.499
9262,CDG,ALG,49.013,2.55,36.691,3.215
9263,CDG,AMM,49.013,2.55,31.722,35.993
9264,CDG,AMS,49.013,2.55,52.309,4.764
9265,CDG,ARN,49.013,2.55,59.652,17.919
9267,CDG,ATL,49.013,2.55,33.64,-84.427
9268,CDG,AUH,49.013,2.55,24.433,54.651
9269,CDG,BCN,49.013,2.55,41.297,2.078
9270,CDG,BEG,49.013,2.55,44.818,20.309
9271,CDG,BES,49.013,2.55,48.448,-4.418
9272,CDG,BEY,49.013,2.55,33.813,35.489
9273,CDG,BGF,49.013,2.55,4.398,18.519
9274,CDG,BHX,49.013,2.55,52.454,-1.748
9275,CDG,BIO,49.013,2.55,43.301,-2.911
9276,CDG,BKK,49.013,2.55,13.912,100.607
9277,CDG,BKO,49.013,2.55,12.533,-7.95
9278,CDG,BLL,49.013,2.55,55.74,9.152
9279,CDG,BLQ,49.013,2.55,44.534,11.29
9280,CDG,BLR,49.013,2.55,12.95,77.668
9281,CDG,BOD,49.013,2.55,44.828,-0.716
9282,CDG,BOG,49.013,2.55,4.701,-74.147
9283,CDG,BOM,49.013,2.55,19.089,72.868
9284,CDG,BOS,49.013,2.55,42.364,-71.005
9285,CDG,BRE,49.013,2.55,53.047,8.787
9286,CDG,BSB,49.013,2.55,-15.862,-47.913
9288,CDG,BUD,49.013,2.55,47.437,19.256
9289,CDG,BZV,49.013,2.55,-4.252,15.253
9290,CDG,CAI,49.013,2.55,30.122,31.406
9291,CDG,CAN,49.013,2.55,23.184,113.266
9292,CDG,CCS,49.013,2.55,10.603,-66.991
9293,CDG,CFE,49.013,2.55,45.786,3.169
9295,CDG,CLY,49.013,2.55,42.531,8.793
9296,CDG,CMN,49.013,2.55,33.368,-7.588
9297,CDG,COO,49.013,2.55,6.357,2.384
9298,CDG,CPH,49.013,2.55,55.618,12.656
9299,CDG,CVG,49.013,2.55,39.046,-84.662
9300,CDG,DEL,49.013,2.55,28.566,77.103
9301,CDG,DKR,49.013,2.55,14.739,-17.49
9302,CDG,DLA,49.013,2.55,4.006,9.719
9303,CDG,DTW,49.013,2.55,42.212,-83.353
9304,CDG,DUB,49.013,2.55,53.421,-6.27
9305,CDG,DUS,49.013,2.55,51.289,6.767
9306,CDG,DXB,49.013,2.55,25.255,55.364
9307,CDG,EDI,49.013,2.55,55.95,-3.373
9308,CDG,EVN,49.013,2.55,40.148,44.397
9309,CDG,EWR,49.013,2.55,40.692,-74.169
9310,CDG,EXT,49.013,2.55,50.734,-3.414
9312,CDG,FCO,49.013,2.55,41.813,12.253
9313,CDG,FIH,49.013,2.55,-4.386,15.444
9314,CDG,FLR,49.013,2.55,43.81,11.205
9315,CDG,FRA,49.013,2.55,50.026,8.543
9316,CDG,GIG,49.013,2.55,-22.809,-43.244
9317,CDG,GOA,49.013,2.55,44.412,8.842
9318,CDG,GOT,49.013,2.55,57.663,12.28
9319,CDG,GRU,49.013,2.55,-23.432,-46.469
9320,CDG,GVA,49.013,2.55,46.238,6.109
9322,CDG,HAJ,49.013,2.55,52.461,9.685
9323,CDG,HAM,49.013,2.55,53.63,9.988
9324,CDG,HAN,49.013,2.55,21.222,105.806
9325,CDG,HAV,49.013,2.55,22.989,-82.409
9326,CDG,HEL,49.013,2.55,60.32,24.956
9327,CDG,HKG,49.013,2.55,22.309,113.914
9328,CDG,HND,49.013,2.55,35.552,139.779
9329,CDG,IAD,49.013,2.55,38.944,-77.456
9330,CDG,IAH,49.013,2.55,29.98,-95.34
9332,CDG,IST,49.013,2.55,40.977,28.821
9333,CDG,JED,49.013,2.55,21.679,39.156
9334,CDG,JFK,49.013,2.55,40.64,-73.779
9336,CDG,JNB,49.013,2.55,-26.139,28.246
9337,CDG,KBP,49.013,2.55,50.345,30.895
9339,CDG,KUL,49.013,2.55,2.746,101.71
9340,CDG,LAD,49.013,2.55,-8.858,13.231
9341,CDG,LAX,49.013,2.55,33.942,-118.408
9342,CDG,LBV,49.013,2.55,0.458,9.412
9343,CDG,LCA,49.013,2.55,34.875,33.625
9344,CDG,LED,49.013,2.55,59.8,30.265
9345,CDG,LFW,49.013,2.55,6.166,1.254
9346,CDG,LHR,49.013,2.55,51.477,-0.461
9347,CDG,LIM,49.013,2.55,-12.022,-77.114
9348,CDG,LIN,49.013,2.55,45.445,9.277
9349,CDG,LIS,49.013,2.55,38.781,-9.136
9350,CDG,LJU,49.013,2.55,46.224,14.457
9351,CDG,LOS,49.013,2.55,6.577,3.321
9352,CDG,LUX,49.013,2.55,49.626,6.211
9353,CDG,LYS,49.013,2.55,45.726,5.091
9354,CDG,MAD,49.013,2.55,40.472,-3.561
9355,CDG,MAN,49.013,2.55,53.354,-2.275
9356,CDG,MEX,49.013,2.55,19.436,-99.072
9357,CDG,MIA,49.013,2.55,25.793,-80.291
9358,CDG,MLA,49.013,2.55,35.857,14.478
9359,CDG,MPL,49.013,2.55,43.576,3.963
9360,CDG,MRS,49.013,2.55,43.436,5.214
9361,CDG,MRU,49.013,2.55,-20.43,57.683
9362,CDG,MSP,49.013,2.55,44.88,-93.217
9363,CDG,MUC,49.013,2.55,48.354,11.786
9364,CDG,NAP,49.013,2.55,40.886,14.291
9366,CDG,NCE,49.013,2.55,43.661,7.218
9367,CDG,NCL,49.013,2.55,55.038,-1.692
9368,CDG,NDJ,49.013,2.55,12.134,15.034
9369,CDG,NIM,49.013,2.55,13.481,2.184
9370,CDG,NKC,49.013,2.55,18.098,-15.948
9371,CDG,NRT,49.013,2.55,35.765,140.386
9373,CDG,NTE,49.013,2.55,47.153,-1.611
9374,CDG,NUE,49.013,2.55,49.499,11.078
9375,CDG,ORD,49.013,2.55,41.979,-87.904
9376,CDG,OSL,49.013,2.55,60.194,11.1
9377,CDG,OTP,49.013,2.55,44.574,26.103
9378,CDG,OUA,49.013,2.55,12.353,-1.512
