index,Source airport,Destination airport,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude
44644,PMO,VIE,38.111,13.313,48.11,16.57
44645,PRG,VIE,50.101,14.26,48.11,16.57
44646,PRN,VIE,42.573,21.036,48.11,16.57
44647,RHO,VIE,36.405,28.086,48.11,16.57
44649,ROV,VIE,47.258,39.818,48.11,16.57
44650,SBZ,VIE,45.786,24.091,48.11,16.57
44651,SJJ,VIE,43.824,18.331,48.11,16.57
44652,SKG,VIE,40.52,22.971,48.11,16.57
44653,SKP,VIE,41.961,21.621,48.11,16.57
44654,SOF,VIE,42.695,23.406,48.11,16.57
44655,SPU,VIE,43.539,16.298,48.11,16.57
44656,STR,GRZ,48.69,9.222,47.0,15.433
44657,STR,VIE,48.69,9.222,48.11,16.57
44658,SUF,VIE,38.906,16.242,48.11,16.57
44659,SZG,CGN,47.793,13.004,50.866,7.143
44660,SZG,FRA,47.793,13.004,50.026,8.543
44661,SZG,VIE,47.793,13.004,48.11,16.57
44662,TBS,VIE,41.669,44.955,48.11,16.57
44663,TFS,VIE,28.044,-16.572,48.11,16.57
44664,TGD,VIE,42.359,19.252,48.11,16.57
44665,TIA,VIE,41.415,19.721,48.11,16.57
44666,TLV,VIE,32.009,34.877,48.11,16.57
44667,TSE,VIE,51.022,71.467,48.11,16.57
44668,TXL,KLU,52.559,13.287,46.65,14.333
44669,TXL,VIE,52.559,13.287,48.11,16.57
44670,VAR,VIE,43.232,27.825,48.11,16.57
44671,VCE,VIE,45.505,12.352,48.11,16.57
44672,VIE,AMM,48.11,16.57,31.722,35.993
44673,VIE,AMS,48.11,16.57,52.309,4.764
44674,VIE,ARN,48.11,16.57,59.652,17.919
44676,VIE,AYT,48.11,16.57,36.901,30.792
44677,VIE,BCN,48.11,16.57,41.297,2.078
44678,VIE,BEG,48.11,16.57,44.818,20.309
44679,VIE,BKK,48.11,16.57,13.912,100.607
44680,VIE,BLQ,48.11,16.57,44.534,11.29
44681,VIE,BRU,48.11,16.57,50.902,4.499
44683,VIE,BUD,48.11,16.57,47.437,19.256
44684,VIE,CAI,48.11,16.57,30.122,31.406
44685,VIE,CDG,48.11,16.57,49.013,2.55
44686,VIE,CGN,48.11,16.57,50.866,7.143
44687,VIE,CHQ,48.11,16.57,35.532,24.149
44688,VIE,CLJ,48.11,16.57,46.785,23.686
44689,VIE,CPH,48.11,16.57,55.618,12.656
44690,VIE,CTA,48.11,16.57,37.467,15.066
44691,VIE,DBV,48.11,16.57,42.561,18.268
44692,VIE,DEL,48.11,16.57,28.566,77.103
44693,VIE,DLM,48.11,16.57,36.713,28.793
44695,VIE,DNK,48.11,16.57,48.357,35.102
44696,VIE,DUS,48.11,16.57,51.289,6.767
44697,VIE,DXB,48.11,16.57,25.255,55.364
44699,VIE,EVN,48.11,16.57,40.148,44.397
44700,VIE,FCO,48.11,16.57,41.813,12.253
44701,VIE,FLR,48.11,16.57,43.81,11.205
44703,VIE,FRA,48.11,16.57,50.026,8.543
44704,VIE,GRZ,48.11,16.57,47.0,15.433
44705,VIE,GVA,48.11,16.57,46.238,6.109
44707,VIE,HAJ,48.11,16.57,52.461,9.685
44708,VIE,HAM,48.11,16.57,53.63,9.988
44709,VIE,HER,48.11,16.57,35.339,25.18
44710,VIE,HRG,48.11,16.57,27.184,33.798
44712,VIE,IAD,48.11,16.57,38.944,-77.456
44713,VIE,IAS,48.11,16.57,47.179,27.62
44715,VIE,INN,48.11,16.57,47.26,11.344
44716,VIE,IST,48.11,16.57,40.977,28.821
44717,VIE,JFK,48.11,16.57,40.64,-73.779
44718,VIE,JTR,48.11,16.57,36.4,25.479
44719,VIE,KBP,48.11,16.57,50.345,30.895
44720,VIE,KIV,48.11,16.57,46.928,28.931
44721,VIE,KLU,48.11,16.57,46.65,14.333
44722,VIE,KRK,48.11,16.57,50.078,19.785
44723,VIE,KRR,48.11,16.57,45.035,39.172
44724,VIE,KSC,48.11,16.57,48.663,21.241
44725,VIE,LCA,48.11,16.57,34.875,33.625
44726,VIE,LED,48.11,16.57,59.8,30.265
44727,VIE,LEJ,48.11,16.57,51.424,12.236
44728,VIE,LHR,48.11,16.57,51.477,-0.461
44729,VIE,LIS,48.11,16.57,38.781,-9.136
44730,VIE,LJU,48.11,16.57,46.224,14.457
44731,VIE,LNZ,48.11,16.57,48.233,14.183
44732,VIE,LPA,48.11,16.57,27.932,-15.386
44733,VIE,LUX,48.11,16.57,49.626,6.211
44734,VIE,LWO,48.11,16.57,49.813,23.956
44735,VIE,LYS,48.11,16.57,45.726,5.091
44736,VIE,MLA,48.11,16.57,35.857,14.478
44737,VIE,MSQ,48.11,16.57,53.882,28.031
44738,VIE,MUC,48.11,16.57,48.354,11.786
44739,VIE,MXP,48.11,16.57,45.631,8.728
44740,VIE,NAP,48.11,16.57,40.886,14.291
44741,VIE,NCE,48.11,16.57,43.661,7.218
44742,VIE,NRT,48.11,16.57,35.765,140.386
44743,VIE,ODS,48.11,16.57,46.427,30.678
44744,VIE,OLB,48.11,16.57,40.899,9.518
44745,VIE,ORD,48.11,16.57,41.979,-87.904
44746,VIE,OSL,48.11,16.57,60.194,11.1
44747,VIE,OTP,48.11,16.57,44.574,26.103
44748,VIE,PEK,48.11,16.57,40.08,116.584
44749,VIE,PMI,48.11,16.57,39.55,2.733
44750,VIE,PMO,48.11,16.57,38.176,13.091
44750,VIE,PMO,48.11,16.57,38.111,13.313
44751,VIE,PRG,48.11,16.57,50.101,14.26
44752,VIE,PRN,48.11,16.57,42.573,21.036
44753,VIE,RHO,48.11,16.57,36.405,28.086
44755,VIE,ROV,48.11,16.57,47.258,39.818
44756,VIE,SBZ,48.11,16.57,45.786,24.091
44757,VIE,SJJ,48.11,16.57,43.824,18.331
44758,VIE,SKG,48.11,16.57,40.52,22.971
44759,VIE,SKP,48.11,16.57,41.961,21.621
44760,VIE,SOF,48.11,16.57,42.695,23.406
44761,VIE,SPU,48.11,16.57,43.539,16.298
44762,VIE,STR,48.11,16.57,48.69,9.222
44763,VIE,SUF,48.11,16.57,38.906,16.242
44764,VIE,SZG,48.11,16.57,47.793,13.004
44765,VIE,TBS,48.11,16.57,41.669,44.955
44766,VIE,TFS,48.11,16.57,28.044,-16.572
44767,VIE,TGD,48.11,16.57,42.359,19.252
44768,VIE,TIA,48.11,16.57,41.415,19.721
44769,VIE,TLV,48.11,16.57,32.009,34.877
44770,VIE,TSE,48.11,16.57,51.022,71.467
44771,VIE,TXL,48.11,16.57,52.559,13.287
44772,VIE,VAR,48.11,16.57,43.232,27.825
44773,VIE,VCE,48.11,16.57,45.505,12.352
44774,VIE,VKO,48.11,16.57,55.591,37.261
44776,VIE,WAW,48.11,16.57,52.166,20.967
44777,VIE,YYZ,48.11,16.57,43.677,-79.631
44778,VIE,ZAG,48.11,16.57,45.743,16.069
44779,VIE,ZRH,48.11,16.57,47.465,8.549
44780,VKO,VIE,55.591,37.261,48.11,16.57
44782,WAW,VIE,52.166,20.967,48.11,16.57
44783,YYZ,VIE,43.677,-79.631,48.11,16.57
44784,ZAG,VIE,45.743,16.069,48.11,16.57
44785,ZRH,VIE,47.465,8.549,48.11,16.57
44786,AMS,DBV,52.309,4.764,42.561,18.268
44787,AMS,ZAG,52.309,4.764,45.743,16.069
44790,BCN,ZAG,41.297,2.078,45.743,16.069
44791,BEG,SPU,44.818,20.309,43.539,16.298
44792,BLQ,LIS,44.534,11.29,38.781,-9.136
44793,BLQ,ZAG,44.534,11.29,45.743,16.069
44794,BRU,ZAG,50.902,4.499,45.743,16.069
44796,CDG,DBV,49.013,2.55,42.561,18.268
44797,CDG,SPU,49.013,2.55,43.539,16.298
44798,CDG,ZAG,49.013,2.55,45.743,16.069
44799,CPH,ZAG,55.618,12.656,45.743,16.069
44800,DBV,AMS,42.561,18.268,52.309,4.764
44802,DBV,CDG,42.561,18.268,49.013,2.55
44803,DBV,DUS,42.561,18.268,51.289,6.767
44804,DBV,FCO,42.561,18.268,41.813,12.253
44805,DBV,FRA,42.561,18.268,50.026,8.543
44806,DBV,MUC,42.561,18.268,48.354,11.786
44807,DBV,OSI,42.561,18.268,45.463,18.811
44808,DBV,RJK,42.561,18.268,45.217,14.57
44809,DBV,TXL,42.561,18.268,52.559,13.287
44810,DBV,VCE,42.561,18.268,45.505,12.352
44811,DBV,VIE,42.561,18.268,48.11,16.57
44812,DBV,ZAG,42.561,18.268,45.743,16.069
44813,DBV,ZRH,42.561,18.268,47.465,8.549
44814,DUS,DBV,51.289,6.767,42.561,18.268
44815,DUS,SPU,51.289,6.767,43.539,16.298
44816,FCO,DBV,41.813,12.253,42.561,18.268
44817,FCO,SPU,41.813,12.253,43.539,16.298
44818,FRA,DBV,50.026,8.543,42.561,18.268
44819,FRA,PUY,50.026,8.543,44.893,13.922
44820,FRA,SPU,50.026,8.543,43.539,16.298
44821,FRA,ZAD,50.026,8.543,44.108,15.347
44822,FRA,ZAG,50.026,8.543,45.743,16.069
44823,IST,ZAG,40.977,28.821,45.743,16.069
44824,LGW,SPU,51.148,-0.19,43.539,16.298
44825,LHR,RJK,51.477,-0.461,45.217,14.57
44826,LHR,SPU,51.477,-0.461,43.539,16.298
44827,LHR,ZAG,51.477,-0.461,45.743,16.069
44828,LIS,BLQ,38.781,-9.136,44.534,11.29
44829,LYS,SPU,45.726,5.091,43.539,16.298
44830,MUC,DBV,48.354,11.786,42.561,18.268
44831,MUC,SPU,48.354,11.786,43.539,16.298
44832,MUC,ZAD,48.354,11.786,44.108,15.347
44833,MUC,ZAG,48.354,11.786,45.743,16.069
44834,OSI,DBV,45.463,18.811,42.561,18.268
44835,OSI,SPU,45.463,18.811,43.539,16.298
44836,OSI,ZAG,45.463,18.811,45.743,16.069
44837,PRN,ZAG,42.573,21.036,45.743,16.069
44838,PUY,FRA,44.893,13.922,50.026,8.543
44839,PUY,ZAD,44.893,13.922,44.108,15.347
44840,PUY,ZAG,44.893,13.922,45.743,16.069
44841,RJK,LHR,45.217,14.57,51.477,-0.461
44842,RJK,SPU,45.217,14.57,43.539,16.298
44843,RJK,ZAG,45.217,14.57,45.743,16.069
44844,SJJ,ZAG,43.824,18.331,45.743,16.069
44845,SKP,ZAG,41.961,21.621,45.743,16.069
44847,SPU,BEG,43.539,16.298,44.818,20.309
44848,SPU,CDG,43.539,16.298,49.013,2.55
44849,SPU,DBV,43.539,16.298,42.561,18.268
44850,SPU,DUS,43.539,16.298,51.289,6.767
44851,SPU,FCO,43.539,16.298,41.813,12.253
44852,SPU,FRA,43.539,16.298,50.026,8.543
44853,SPU,LGW,43.539,16.298,51.148,-0.19
44854,SPU,LHR,43.539,16.298,51.477,-0.461
44855,SPU,LYS,43.539,16.298,45.726,5.091
44856,SPU,MUC,43.539,16.298,48.354,11.786
44857,SPU,OSI,43.539,16.298,45.463,18.811
44858,SPU,TXL,43.539,16.298,52.559,13.287
44859,SPU,VIE,43.539,16.298,48.11,16.57
44860,SPU,ZAG,43.539,16.298,45.743,16.069
44861,SPU,ZRH,43.539,16.298,47.465,8.549
44862,TXL,DBV,52.559,13.287,42.561,18.268
44863,TXL,SPU,52.559,13.287,43.539,16.298
44864,TXL,ZAG,52.559,13.287,45.743,16.069
44865,VCE,DBV,45.505,12.352,42.561,18.268
44866,VIE,DBV,48.11,16.57,42.561,18.268
44867,VIE,SPU,48.11,16.57,43.539,16.298
44868,VIE,ZAG,48.11,16.57,45.743,16.069
44869,ZAD,FRA,44.108,15.347,50.026,8.543
44870,ZAD,MUC,44.108,15.347,48.354,11.786
44871,ZAD,PUY,44.108,15.347,44.893,13.922
44872,ZAD,ZAG,44.108,15.347,45.743,16.069
44873,ZAG,AMS,45.743,16.069,52.309,4.764
44874,ZAG,BCN,45.743,16.069,41.297,2.078
44875,ZAG,BLQ,45.743,16.069,44.534,11.29
44876,ZAG,BRU,45.743,16.069,50.902,4.499
44878,ZAG,CDG,45.743,16.069,49.013,2.55
44879,ZAG,CPH,45.743,16.069,55.618,12.656
44880,ZAG,DBV,45.743,16.069,42.561,18.268
44881,ZAG,FRA,45.743,16.069,50.026,8.543
44882,ZAG,IST,45.743,16.069,40.977,28.821
44883,ZAG,LHR,45.743,16.069,51.477,-0.461
44884,ZAG,MUC,45.743,16.069,48.354,11.786
44885,ZAG,OSI,45.743,16.069,45.463,18.811
44886,ZAG,PRN,45.743,16.069,42.573,21.036
44887,ZAG,RJK,45.743,16.069,45.217,14.57
44888,ZAG,SJJ,45.743,16.069,43.824,18.331
44889,ZAG,SKP,45.743,16.069,41.961,21.621
44890,ZAG,SPU,45.743,16.069,43.539,16.298
44891,ZAG,TXL,45.743,16.069,52.559,13.287
44892,ZAG,VIE,45.743,16.069,48.11,16.57
44893,ZAG,ZAD,45.743,16.069,44.108,15.347
44894,ZAG,ZRH,45.743,16.069,47.465,8.549
44895,ZRH,DBV,47.465,8.549,42.561,18.268
44896,ZRH,SPU,47.465,8.549,43.539,16.298
44897,ZRH,ZAG,47.465,8.549,45.743,16.069
44898,AMS,TLL,52.309,4.764,59.413,24.833
44899,AMS,VXO,52.309,4.764,56.929,14.728
44900,ARN,TLL,59.652,17.919,59.413,24.833
44901,BRU,TLL,50.902,4.499,59.413,24.833
44902,CPH,TLL,55.618,12.656,59.413,24.833
44903,KBP,TLL,50.345,30.895,59.413,24.833
44904,LED,TLL,59.8,30.265,59.413,24.833
44905,NCE,TLL,43.661,7.218,59.413,24.833
44906,OSL,TLL,60.194,11.1,59.413,24.833
44907,SPU,TLL,43.539,16.298,59.413,24.833
44908,SVO,TLL,55.972,37.415,59.413,24.833
44909,TLL,AMS,59.413,24.833,52.309,4.764
44910,TLL,ARN,59.413,24.833,59.652,17.919
44911,TLL,BRU,59.413,24.833,50.902,4.499
44912,TLL,CPH,59.413,24.833,55.618,12.656
44913,TLL,KBP,59.413,24.833,50.345,30.895
44914,TLL,LED,59.413,24.833,59.8,30.265
44915,TLL,NCE,59.413,24.833,43.661,7.218
44916,TLL,OSL,59.413,24.833,60.194,11.1
44917,TLL,SPU,59.413,24.833,43.539,16.298
44918,TLL,SVO,59.413,24.833,55.972,37.415
44919,TLL,TRD,59.413,24.833,63.458,10.94
44921,TRD,TLL,63.458,10.94,59.413,24.833
44923,VXO,AMS,56.929,14.728,52.309,4.764
44924,BKK,HKG,13.912,100.607,22.309,113.914
44928,HKG,BKK,22.309,113.914,13.912,100.607
44930,AEP,PMY,-34.559,-58.416,-42.759,-65.102
44931,AEP,SLA,-34.559,-58.416,-24.856,-65.486
44932,PMY,AEP,-42.759,-65.102,-34.559,-58.416
44933,SLA,AEP,-24.856,-65.486,-34.559,-58.416
44935,AKL,NRT,-37.008,174.792,35.765,140.386
44937,ATL,JFK,33.64,-84.427,40.64,-73.779
44938,ATL,ORD,33.64,-84.427,41.979,-87.904
44943,BKK,PUS,13.912,100.607,35.179,128.938
44945,CAN,PUS,23.184,113.266,35.179,128.938
44954,CJU,FUK,33.511,126.493,33.586,130.45
44955,CJU,GMP,33.511,126.493,37.558,126.791
44958,CJU,KPO,33.511,126.493,35.988,129.42
44959,CJU,KWJ,33.511,126.493,35.126,126.81
44961,CJU,PUS,33.511,126.493,35.179,128.938
44962,CJU,TAE,33.511,126.493,35.894,128.659
44964,CPT,JNB,-33.965,18.602,-26.139,28.246
44967,CTU,HFE,30.578,103.947,31.78,117.298
44970,DEL,HKG,28.566,77.103,22.309,113.914
44977,FUK,CJU,33.586,130.45,33.511,126.493
44979,FUK,PUS,33.586,130.45,35.179,128.938
44980,GMP,CJU,37.558,126.791,33.511,126.493
44981,GMP,HND,37.558,126.791,35.552,139.779
44983,GMP,KPO,37.558,126.791,35.988,129.42
44984,GMP,KWJ,37.558,126.791,35.126,126.81
44985,GMP,PEK,37.558,126.791,40.08,116.584
44986,GMP,PUS,37.558,126.791,35.179,128.938
44987,GMP,RSU,37.558,126.791,34.84,127.615
44988,GMP,SHA,37.558,126.791,31.198,121.336
44989,GMP,USN,37.558,126.791,35.593,129.352
44993,HGH,PUS,30.228,120.432,35.179,128.938
44996,HKG,DEL,22.309,113.914,28.566,77.103
44999,HND,GMP,35.552,139.779,37.558,126.791
45085,IST,MUC,40.977,28.821,48.354,11.786
45087,IST,VIE,40.977,28.821,48.11,16.57
45088,IST,ZRH,40.977,28.821,47.465,8.549
45090,JNB,CPT,-26.139,28.246,-33.965,18.602
45091,JNB,SIN,-26.139,28.246,1.356,103.987
45101,KPO,CJU,35.988,129.42,33.511,126.493
45102,KPO,GMP,35.988,129.42,37.558,126.791
45103,KWJ,CJU,35.126,126.81,33.511,126.493
45104,KWJ,GMP,35.126,126.81,37.558,126.791
45106,KWL,PUS,25.218,110.039,35.179,128.938
45108,LAX,MSY,33.942,-118.408,29.993,-90.258
45113,MNL,PUS,14.509,121.019,35.179,128.938
45113,MNL,PUS,7.617,124.059,35.179,128.938
45114,MSY,LAX,29.993,-90.258,33.942,-118.408
45115,MUC,IST,48.354,11.786,40.977,28.821
45124,NRT,AKL,35.765,140.386,-37.008,174.792
45126,NRT,PUS,35.765,140.386,35.179,128.938
45128,OKA,PUS,26.196,127.646,35.179,128.938
45129,ORD,ATL,41.979,-87.904,33.64,-84.427
45132,PEK,GMP,40.08,116.584,37.558,126.791
45135,PEK,PUS,40.08,116.584,35.179,128.938
45137,PUS,BKK,35.179,128.938,13.912,100.607
45138,PUS,CAN,35.179,128.938,23.184,113.266
45139,PUS,CJU,35.179,128.938,33.511,126.493
45140,PUS,FUK,35.179,128.938,33.586,130.45
45141,PUS,GMP,35.179,128.938,37.558,126.791
45142,PUS,HGH,35.179,128.938,30.228,120.432
45144,PUS,KWL,35.179,128.938,25.218,110.039
45145,PUS,MNL,35.179,128.938,14.509,121.019
45145,PUS,MNL,35.179,128.938,7.617,124.059
45146,PUS,NRT,35.179,128.938,35.765,140.386
45147,PUS,OKA,35.179,128.938,26.196,127.646
45148,PUS,PEK,35.179,128.938,40.08,116.584
45151,PUS,SPN,35.179,128.938,15.119,145.729
45152,PUS,TAO,35.179,128.938,36.263,120.375
45159,RSU,GMP,34.84,127.615,37.558,126.791
45164,SHA,GMP,31.198,121.336,37.558,126.791
45167,SIN,JNB,1.356,103.987,-26.139,28.246
45170,SPN,PUS,15.119,145.729,35.179,128.938
45173,TAE,CJU,35.894,128.659,33.511,126.493
45175,TAO,CTU,36.263,120.375,30.578,103.947
45177,TAO,PUS,36.263,120.375,35.179,128.938
45186,USN,GMP,35.593,129.352,37.558,126.791
45188,VIE,IST,48.11,16.57,40.977,28.821
45195,ZRH,IST,47.465,8.549,40.977,28.821
45202,LUN,LVI,-15.331,28.453,-17.822,25.822
45203,LUN,MFU,-15.331,28.453,-13.259,31.936
45204,LUN,NLA,-15.331,28.453,-12.998,28.665
45206,LVI,LUN,-17.822,25.822,-15.331,28.453
45207,MFU,LUN,-13.259,31.936,-15.331,28.453
45209,NLA,LUN,-12.998,28.665,-15.331,28.453
45214,CLT,LUK,35.214,-80.943,39.103,-84.419
45216,LUK,CLT,39.103,-84.419,35.214,-80.943
45217,LUK,MDW,39.103,-84.419,41.786,-87.752
45220,MDW,LUK,41.786,-87.752,39.103,-84.419
45224,JRO,WIL,-3.429,37.074,-1.322,36.815
45225,LAU,MYD,-2.252,40.913,-3.229,40.102
45227,MYD,WIL,-3.229,40.102,-1.322,36.815
45233,WIL,JRO,-1.322,36.815,-3.429,37.074
45234,WIL,LAU,-1.322,36.815,-2.252,40.913
45236,WIL,NYK,-1.322,36.815,-0.061,37.039
45239,GCM,LCE,19.293,-81.357,15.742,-86.853
45240,GJA,LCE,16.445,-85.906,15.742,-86.853
45241,GUA,SAP,14.583,-90.528,15.452,-87.923
45242,GUA,TGU,14.583,-90.528,14.061,-87.217
45243,LCE,GCM,15.742,-86.853,19.293,-81.357
45244,LCE,GJA,15.742,-86.853,16.445,-85.906
45245,LCE,PEU,15.742,-86.853,15.261,-83.781
45246,LCE,RTB,15.742,-86.853,16.317,-86.522
45247,LCE,SAP,15.742,-86.853,15.452,-87.923
45248,LCE,TGU,15.742,-86.853,14.061,-87.217
45250,PEU,LCE,15.261,-83.781,15.742,-86.853
45251,RTB,LCE,16.317,-86.522,15.742,-86.853
45252,RTB,SAP,16.317,-86.522,15.452,-87.923
45253,RTB,TGU,16.317,-86.522,14.061,-87.217
45254,SAP,GUA,15.452,-87.923,14.583,-90.528
45255,SAP,LCE,15.452,-87.923,15.742,-86.853
45256,SAP,RTB,15.452,-87.923,16.317,-86.522
45257,TGU,GUA,14.061,-87.217,14.583,-90.528
45258,TGU,LCE,14.061,-87.217,15.742,-86.853
45259,TGU,RTB,14.061,-87.217,16.317,-86.522
45260,YBC,YQB,49.132,-68.207,46.788,-71.398
45261,YBC,YWK,49.132,-68.207,52.922,-66.864
45262,YBG,YHU,48.331,-70.996,45.517,-73.417
45263,YBG,YQB,48.331,-70.996,46.788,-71.398
45264,YBG,YZV,48.331,-70.996,50.223,-66.266
45265,YGR,YQB,47.425,-61.778,46.788,-71.398
45268,YHU,YBG,45.517,-73.417,48.331,-70.996
45269,YHU,YQB,45.517,-73.417,46.788,-71.398
45270,YHU,YVO,45.517,-73.417,48.053,-77.783
45271,YHU,YZV,45.517,-73.417,50.223,-66.266
45272,YQB,YBC,46.788,-71.398,49.132,-68.207
45273,YQB,YGR,46.788,-71.398,47.425,-61.778
45274,YQB,YHU,46.788,-71.398,45.517,-73.417
45276,YQB,YWK,46.788,-71.398,52.922,-66.864
45277,YQB,YYY,46.788,-71.398,48.609,-68.208
45278,YQB,YZV,46.788,-71.398,50.223,-66.266
45279,YUY,YVO,48.206,-78.836,48.053,-77.783
45283,YVO,YHU,48.053,-77.783,45.517,-73.417
45284,YVO,YUY,48.053,-77.783,48.206,-78.836
45285,YWK,YBC,52.922,-66.864,49.132,-68.207
45286,YWK,YBG,52.922,-66.864,48.331,-70.996
45288,YWK,YZV,52.922,-66.864,50.223,-66.266
45289,YYY,YQB,48.609,-68.208,46.788,-71.398
45291,YYY,YZV,48.609,-68.208,50.223,-66.266
45292,YZV,YBG,50.223,-66.266,48.331,-70.996
45294,YZV,YHU,50.223,-66.266,45.517,-73.417
45295,YZV,YQB,50.223,-66.266,46.788,-71.398
45296,YZV,YWK,50.223,-66.266,52.922,-66.864
45297,YZV,YYY,50.223,-66.266,48.609,-68.208
45298,AQP,LIM,-16.341,-71.583,-12.022,-77.114
45299,AQP,TCQ,-16.341,-71.583,-18.053,-70.276
45300,CUZ,LIM,-13.536,-71.939,-12.022,-77.114
45301,IQT,LIM,-3.785,-73.309,-12.022,-77.114
45302,IQT,PCL,-3.785,-73.309,-8.378,-74.574
45303,LIM,AQP,-12.022,-77.114,-16.341,-71.583
45304,LIM,CUZ,-12.022,-77.114,-13.536,-71.939
45305,LIM,IQT,-12.022,-77.114,-3.785,-73.309
45306,LIM,PCL,-12.022,-77.114,-8.378,-74.574
45307,LIM,PIU,-12.022,-77.114,-5.206,-80.616
45308,LIM,TPP,-12.022,-77.114,-6.509,-76.373
45309,PCL,IQT,-8.378,-74.574,-3.785,-73.309
45310,PCL,LIM,-8.378,-74.574,-12.022,-77.114
45311,PIU,LIM,-5.206,-80.616,-12.022,-77.114
45312,TCQ,AQP,-18.053,-70.276,-16.341,-71.583
45313,TPP,LIM,-6.509,-76.373,-12.022,-77.114
45315,YAY,YYR,51.392,-56.084,53.319,-60.426
45316,YAY,YYT,51.392,-56.084,47.619,-52.752
45319,YCL,YHZ,47.991,-66.331,44.881,-63.509
45320,YCL,YWK,47.991,-66.331,52.922,-66.864
45321,YDF,YYR,49.211,-57.391,53.319,-60.426
45322,YDF,YYT,49.211,-57.391,47.619,-52.752
45327,YHZ,YCL,44.881,-63.509,47.991,-66.331
45328,YJT,YDF,48.544,-58.55,49.211,-57.391
45329,YKL,YWK,54.805,-66.805,52.922,-66.864
45334,YQB,YUL,46.788,-71.398,45.468,-73.741
45335,YQB,YZV,46.788,-71.398,50.223,-66.266
45338,YUL,YQB,45.468,-73.741,46.788,-71.398
45339,YUL,YWK,45.468,-73.741,52.922,-66.864
45340,YUL,YZV,45.468,-73.741,50.223,-66.266
45341,YWK,YCL,52.922,-66.864,47.991,-66.331
45342,YWK,YKL,52.922,-66.864,54.805,-66.805
45343,YWK,YUL,52.922,-66.864,45.468,-73.741
45344,YWK,YYR,52.922,-66.864,53.319,-60.426
45345,YWK,YZV,52.922,-66.864,50.223,-66.266
45347,YYR,YAY,53.319,-60.426,51.392,-56.084
45349,YYR,YDF,53.319,-60.426,49.211,-57.391
45352,YYR,YWK,53.319,-60.426,52.922,-66.864
45353,YYR,YYT,53.319,-60.426,47.619,-52.752
45355,YYT,YAY,47.619,-52.752,51.392,-56.084
45356,YYT,YDF,47.619,-52.752,49.211,-57.391
45357,YYT,YJT,47.619,-52.752,48.544,-58.55
45358,YYT,YYR,47.619,-52.752,53.319,-60.426
45359,YZV,YQB,50.223,-66.266,46.788,-71.398
45360,YZV,YUL,50.223,-66.266,45.468,-73.741
45361,YZV,YWK,50.223,-66.266,52.922,-66.864
45364,ADA,ADB,36.982,35.28,38.292,27.157
45364,ADA,ADB,37.002,35.426,38.292,27.157
45365,ADA,AYT,36.982,35.28,36.901,30.792
45365,ADA,AYT,37.002,35.426,36.901,30.792
45368,ADA,TZX,36.982,35.28,40.995,39.79
45368,ADA,TZX,37.002,35.426,40.995,39.79
45369,ADA,VAN,36.982,35.28,38.468,43.332
45369,ADA,VAN,37.002,35.426,38.468,43.332
45370,ADB,ADA,38.292,27.157,36.982,35.28
45370,ADB,ADA,38.292,27.157,37.002,35.426
45371,ADB,AMS,38.292,27.157,52.309,4.764
45372,ADB,ASR,38.292,27.157,38.77,35.495
45374,ADB,AYT,38.292,27.157,36.901,30.792
45375,ADB,BRU,38.292,27.157,50.902,4.499
45377,ADB,DIY,38.292,27.157,37.894,40.201
45378,ADB,DUS,38.292,27.157,51.289,6.767
45380,ADB,ESB,38.292,27.157,40.128,32.995
45381,ADB,EZS,38.292,27.157,38.607,39.291
45383,ADB,GZT,38.292,27.157,36.948,37.479
45385,ADB,IST,38.292,27.157,40.977,28.821
45388,ADB,STN,38.292,27.157,51.885,0.235
45389,ADB,STR,38.292,27.157,48.69,9.222
45390,ADB,TZX,38.292,27.157,40.995,39.79
45391,ADB,VAS,38.292,27.157,39.814,36.903
45392,AER,TZX,43.446,39.947,40.995,39.79
45394,AMS,ADB,52.309,4.764,38.292,27.157
45395,AMS,ASR,52.309,4.764,38.77,35.495
45396,AMS,AYT,52.309,4.764,36.901,30.792
45397,AMS,KYA,52.309,4.764,37.979,32.562
45400,ASR,ADB,38.77,35.495,38.292,27.157
45401,ASR,DUS,38.77,35.495,51.289,6.767
45405,AYT,ADA,36.901,30.792,36.982,35.28
45405,AYT,ADA,36.901,30.792,37.002,35.426
45406,AYT,ADB,36.901,30.792,38.292,27.157
45407,AYT,AMS,36.901,30.792,52.309,4.764
45408,AYT,BLL,36.901,30.792,55.74,9.152
45409,AYT,BRU,36.901,30.792,50.902,4.499
45410,AYT,CPH,36.901,30.792,55.618,12.656
45412,AYT,GVA,36.901,30.792,46.238,6.109
45414,AYT,TZX,36.901,30.792,40.995,39.79
45415,AYT,VIE,36.901,30.792,48.11,16.57
45424,BLL,AYT,55.74,9.152,36.901,30.792
45426,BRU,ADB,50.902,4.499,38.292,27.157
45427,BRU,AYT,50.902,4.499,36.901,30.792
45431,CGN,ESB,50.866,7.143,40.128,32.995
45433,CPH,AYT,55.618,12.656,36.901,30.792
45436,DIY,ADB,37.894,40.201,38.292,27.157
45443,DUS,ADB,51.289,6.767,38.292,27.157
45444,DUS,ASR,51.289,6.767,38.77,35.495
45445,DUS,ESB,51.289,6.767,40.128,32.995
45460,ESB,ADB,40.128,32.995,38.292,27.157
